Name,Price,Store Name,Product Link,Main Img Link,Date,Season,Category
Silk Plants Direct Burlap Poppy Pick - Orange - Pack of 24,$33.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/burlap-poppy-pick-orange-pack-of-24-cro-314pkfs,https://www.silkplantsdirect.com/cdn/shop/products/FKP413-OR.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct English Rose, Hydrangea Wreath - Violet Lavender - Pack of 1",$101.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/english-rose-hydrangea-wreath-violet-lavender-pack-of-1-cvl-iv-590xwfs,https://www.silkplantsdirect.com/cdn/shop/products/FWX095-VI-LV_3.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Lily Grass Bush - Chocolate Green - Pack of 12,$60.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/lily-grass-bush-chocolate-green-pack-of-12-crg-xc-103lbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBL301-CX-GR_1.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Dahlia Spray - Brick - Pack of 6,$35.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/dahlia-spray-brick-pack-of-6-ccb-651dsfs,https://www.silkplantsdirect.com/cdn/shop/products/FSD156-BC.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Hops, Berry, Twig Pick - Chocolate Coffee - Pack of 12",$73.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/hops-berry-twig-pick-chocolate-coffee-pack-of-12-cvc-xc-507hkfs,https://www.silkplantsdirect.com/cdn/shop/products/FKH705-CX-CV.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Mum Spray - Flame Orange - Pack of 12,$86.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/mum-spray-flame-orange-pack-of-12-cro-lf-746mshs,https://www.silkplantsdirect.com/cdn/shop/products/HSM647-FL-OR.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Sunflower, Berry - Mustard Green - Pack of 4",$82.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/sunflower-berry-mustard-green-pack-of-4-crg-dm-804ffls,https://www.silkplantsdirect.com/cdn/shop/products/LFF408-MD-GR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Clematis Spray - Cream - Pack of 6,$44.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/clematis-spray-cream-pack-of-6-crc-181csfs,https://www.silkplantsdirect.com/cdn/shop/products/FSC181-CR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Hydrangea Spray - Red - Pack of 12,$90.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/hydrangea-spray-red-pack-of-12-cer-910hsfs,https://www.silkplantsdirect.com/cdn/shop/products/FSH019-RE.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Oncidium Orchid Spray - Rust - Pack of 12,$53.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/oncidium-orchid-spray-rust-pack-of-12-cur-315osfs,https://www.silkplantsdirect.com/cdn/shop/products/FSO513-RU.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Phalaenopsis Orchid Spray - Olive Green - Pack of 12,$129.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/phalaenopsis-orchid-spray-olive-green-pack-of-12-cgo-009osfs,https://www.silkplantsdirect.com/cdn/shop/products/FSO900-OG_1.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Dendrobium Orchid Spray - Flame - Pack of 12,$47.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/dendrobium-orchid-spray-flame-pack-of-12-clf-201osfs,https://www.silkplantsdirect.com/cdn/shop/products/FSO102-FL.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Gerbera Daisy, Berry, Pumpkin Bush - Fall - Pack of 6",$74.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/gerbera-daisy-berry-pumpkin-bush-fall-pack-of-6-caf-561xbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBX165-FA.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Burlap Sunflower Pick - Orange - Pack of 24,$76.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/burlap-sunflower-pick-orange-pack-of-24-cro-114skfs,https://www.silkplantsdirect.com/cdn/shop/products/FKS411-OR_2.progressive.jpg?v=1571440326,2026/7/9,fall,artificial plants
Silk Plants Direct Rose Spray - Orange Flame - Pack of 12,$47.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/rose-spray-orange-flame-pack-of-12-clf-ro-430rsfs,https://www.silkplantsdirect.com/cdn/shop/products/FSR034-OR-FL_4.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Sunflower Spray - Orange - Pack of 12,$57.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/sunflower-spray-orange-pack-of-12-cro-104ssfs,https://www.silkplantsdirect.com/cdn/shop/products/FSS401-OR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Burlap Gerbera Daisy Spray - Orange - Pack of 12,$28.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/burlap-gerbera-daisy-spray-orange-pack-of-12-cro-204dsfs,https://www.silkplantsdirect.com/cdn/shop/products/FSD402-OR_2.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Magnolia Leaf Spray - Green - Pack of 12,$47.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/magnolia-leaf-spray-green-pack-of-12-crg-936msqs,https://www.silkplantsdirect.com/cdn/shop/products/QSM639-GR.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Sunflower, Pine Cone, Pod Garland - Rust Gold - Pack of 2",$76.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/sunflower-pine-cone-pod-garland-rust-gold-pack-of-2-cog-ur-636xgfs,https://www.silkplantsdirect.com/cdn/shop/products/FGX636-RU-GO.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Delphinium Spray - Lavender Plum - Pack of 12,$86.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/delphinium-spray-lavender-plum-pack-of-12-clp-vl-155dtgs,https://www.silkplantsdirect.com/cdn/shop/products/GTD551-LV-PL_19.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Hydrangea, Rose, Berry Wreath - Green Burgundy - Pack of 1",$227.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/hydrangea-rose-berry-wreath-green-burgundy-pack-of-1-cub-rg-025xwfs,https://www.silkplantsdirect.com/cdn/shop/products/FWX520-GR-BU_3.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Starflower Bush - Burgundy - Pack of 12,$125.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/starflower-bush-burgundy-pack-of-12-cub-012sbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBS210-BU.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct English Rose, Hydrangea Bouquet - Purple Helio - Pack of 6",$86.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/english-rose-hydrangea-bouquet-purple-helio-pack-of-6-ceh-up-112qbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBQ211-PU-HE_2.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Lily Grass Bush - Burgundy Honey - Pack of 12,$60.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/lily-grass-bush-burgundy-honey-pack-of-12-coh-ub-103lbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBL301-BU-HO.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Dahlia, Protea, Sedum - Wine Green - Pack of 6",$162.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/dahlia-protea-sedum-wine-green-pack-of-6-crg-iw-120xfls,https://www.silkplantsdirect.com/cdn/shop/products/LFX021-WI-GR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Magnolia Spray - Orange Flame - Pack of 12,$46.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/magnolia-spray-orange-flame-pack-of-12-clf-ro-610msfs,https://www.silkplantsdirect.com/cdn/shop/products/FSM016-OR-FL.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Hydrangea Spray - Green Burgundy - Pack of 12,$140.00 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/hydrangea-spray-green-burgundy-pack-of-12-cub-rg-721hsfs,https://www.silkplantsdirect.com/cdn/shop/products/FSH127-GR-BU_1.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Burlap Poppy - Tan - Pack of 24,$39.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/burlap-poppy-tan-pack-of-24-cnt-704phfs,https://www.silkplantsdirect.com/cdn/shop/products/FHP407-TN.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Pumpkin, Chinese Lantern, Berry Wreath - Fall Orange - Pack of 2",$80.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/pumpkin-chinese-lantern-berry-wreath-fall-orange-pack-of-2-cro-af-504pwvs,https://www.silkplantsdirect.com/cdn/shop/products/VWP405-FA-OR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Cosmos Bush - Beige Green - Pack of 12,$62.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/cosmos-bush-beige-green-pack-of-12-crg-eb-694cbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBC496-BE-GR_2.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Burlap Gerbera Daisy Spray - Chocolate - Pack of 12,$31.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/burlap-gerbera-daisy-spray-chocolate-pack-of-12-cxc-204dsfs,https://www.silkplantsdirect.com/cdn/shop/products/FSD402-CX_1.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Hydrangea, Berry Bouquet - Purple Green - Pack of 6",$104.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/hydrangea-berry-bouquet-purple-green-pack-of-6-crg-up-902qbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBQ209-PU-GR_2.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Mum Bush - Beige - Pack of 12,$98.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/mum-bush-beige-pack-of-12-ceb-308mbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBM803-BE.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Pompon Mum Bush - Yellow - Pack of 12,$110.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/pompon-mum-bush-yellow-pack-of-12-cey-904mbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBM409-YE.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Clematis Pick - Cream - Pack of 12,$39.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/clematis-pick-cream-pack-of-12-crc-981ckfs,https://www.silkplantsdirect.com/cdn/shop/products/FKC189-CR_2.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Dahlia Bouquet - Orange Brick - Pack of 6,$195.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/dahlia-bouquet-orange-brick-pack-of-6-ccb-ro-946qbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBQ649-OR-BC.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Hydrangea, Rose, Berry - Green Burgundy - Pack of 4",$109.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/hydrangea-rose-berry-green-burgundy-pack-of-4-cub-rg-300xfls,https://www.silkplantsdirect.com/cdn/shop/products/LFX003-GR-BU.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Dahlia, Protea, Sedum - Wine Green - Pack of 4",$168.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/dahlia-protea-sedum-wine-green-pack-of-4-crg-iw-320xfls,https://www.silkplantsdirect.com/cdn/shop/products/LFX023-WI-GR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Sunflower Spray - Yellow Gold - Pack of 12,$148.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/sunflower-spray-yellow-gold-pack-of-12-cog-ey-598ssfs,https://www.silkplantsdirect.com/cdn/shop/products/FSS895-YE-GO.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Button Mum Spray - Orange - Pack of 12,$40.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/button-mum-spray-orange-pack-of-12-cro-093msfs,https://www.silkplantsdirect.com/cdn/shop/products/FSM390-OR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Peony Spray - Beige Two Tone - Pack of 12,$83.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/peony-spray-beige-two-tone-pack-of-12-ctt-eb-534psfs,https://www.silkplantsdirect.com/cdn/shop/products/CEB-534PSFS_87773c4d-f9a2-4c5b-b526-40a74c89a6da.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Rose Spray - Wine - Pack of 12,$47.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/rose-spray-wine-pack-of-12-ciw-430rsfs,https://www.silkplantsdirect.com/cdn/shop/products/FSR034-WI.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Oncidium Orchid Bush - Green Cream - Pack of 12,$114.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/oncidium-orchid-bush-green-cream-pack-of-12-crc-rg-706obfs,https://www.silkplantsdirect.com/cdn/shop/products/FBO607-GR-CR_1.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Magnolia Leaf, Pine Cone, Berry Bush - Brown Green - Pack of 12",$93.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/magnolia-leaf-pine-cone-berry-bush-brown-green-pack-of-12-crg-rb-624obps,https://www.silkplantsdirect.com/cdn/shop/products/PBO426-BR-GR.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Dahlia, Mini Berry Bouquet - Flame Talisman - Pack of 12",$128.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/dahlia-mini-berry-bouquet-flame-talisman-pack-of-12-cat-lf-811qbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBQ118-FL-TA_1.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Pumpkin, Chinese Lantern, Berry Garland - Fall Orange - Pack of 2",$58.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/pumpkin-chinese-lantern-berry-garland-fall-orange-pack-of-2-cro-af-509pgvs,https://www.silkplantsdirect.com/cdn/shop/products/VGP905-FA-OR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Magnolia Spray - Red - Pack of 12,$333.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/magnolia-spray-red-pack-of-12-cer-610msfs,https://www.silkplantsdirect.com/cdn/shop/products/FSM016-RE_1.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Peony, Rose, Dahlia, Rose Hip Wreath - Flame Coral - Pack of 1",$139.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/peony-rose-dahlia-rose-hip-wreath-flame-coral-pack-of-1-coc-lf-525xwfs,https://www.silkplantsdirect.com/cdn/shop/products/FWX525-FL-CO_3.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Burlap Gerbera Daisy - Tan - Pack of 6,$57.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/burlap-gerbera-daisy-tan-pack-of-6-cnt-032gfls,https://www.silkplantsdirect.com/cdn/shop/products/LFG230-TN.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Gerbera Daisy Bush - Burgundy Brick - Pack of 6,$53.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/gerbera-daisy-bush-burgundy-brick-pack-of-6-ccb-ub-611dbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBD116-BU-BC_1.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Hydrangea Bouquet - Mauve Pink - Pack of 6,$75.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/hydrangea-bouquet-mauve-pink-pack-of-6-ckp-vm-502qbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBQ205-MV-PK_1.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Rose Bouquet - Orange Mustard - Pack of 12,$180.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/rose-bouquet-orange-mustard-pack-of-12-cdm-ro-330qbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBQ033-OR-MD_1.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Clematis Pick - Coral - Pack of 12,$39.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/clematis-pick-coral-pack-of-12-coc-981ckfs,https://www.silkplantsdirect.com/cdn/shop/products/FKC189-CO.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Hydrangea, Rose, Berry - Green Burgundy - Pack of 2",$99.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/hydrangea-rose-berry-green-burgundy-pack-of-2-cub-rg-500xfls,https://www.silkplantsdirect.com/cdn/shop/products/LFX005-GR-BU.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Phalaenopsis Orchid Plant - Olive Green - Pack of 4,$93.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/phalaenopsis-orchid-plant-olive-green-pack-of-4-cgo-309ofls,https://www.silkplantsdirect.com/cdn/shop/products/LFO903-OG.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Peony, Mum Bush - Mustard Salmon - Pack of 6",$72.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/peony-mum-bush-mustard-salmon-pack-of-6-cas-dm-029xbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBX920-MD-SA.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Dahlia, Protea, Sedum - Wine Green - Pack of 2",$98.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/dahlia-protea-sedum-wine-green-pack-of-2-crg-iw-330xfls,https://www.silkplantsdirect.com/cdn/shop/products/LFX033-WI-GR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Button Mum Spray - Green - Pack of 12,$45.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/button-mum-spray-green-pack-of-12-crg-093msfs,https://www.silkplantsdirect.com/cdn/shop/products/FSM390-GR_4.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Berry, Egg, Bird Nest Wreath - Fall - Pack of 1",$96.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/berry-egg-bird-nest-wreath-fall-pack-of-1-caf-030fwvs,https://www.silkplantsdirect.com/cdn/shop/products/VWF030-FA.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Clematis Spray - Coral - Pack of 6,$44.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/clematis-spray-coral-pack-of-6-coc-181csfs,https://www.silkplantsdirect.com/cdn/shop/products/FSC181-CO_2.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Dahlia, Mini Berry Bouquet - Flame Burgundy - Pack of 12",$128.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/dahlia-mini-berry-bouquet-flame-burgundy-pack-of-12-cub-lf-811qbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBQ118-FL-BU.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Pompon Spray - Brown - Pack of 12,$53.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/pompon-spray-brown-pack-of-12-crb-693bsfs,https://www.silkplantsdirect.com/cdn/shop/products/FSB396-BR_1.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Dahlia, Sedum - Wine Green - Pack of 12",$121.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/dahlia-sedum-wine-green-pack-of-12-crg-iw-030xfls,https://www.silkplantsdirect.com/cdn/shop/products/LFX030-WI-GR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Spider Mum Spray - Mauve - Pack of 24,$98.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/spider-mum-spray-mauve-pack-of-24-cvm-456mshs,https://www.silkplantsdirect.com/cdn/shop/products/HSM654-MV.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Burlap Sunflower - Orange - Pack of 12,$35.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/burlap-sunflower-orange-pack-of-12-cro-504shfs,https://www.silkplantsdirect.com/cdn/shop/products/FHS405-OR.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Sunflower Standing Spray - Yellow Purple - Pack of 1,$235.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/sunflower-standing-spray-yellow-purple-pack-of-1,https://www.silkplantsdirect.com/cdn/shop/products/sf_standing_spray_15af935c-ebac-4217-93c0-55bdd603e346.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Hydrangea, Berry Bouquet - Green - Pack of 6",$104.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/hydrangea-berry-bouquet-green-pack-of-6-crg-902qbfs,https://www.silkplantsdirect.com/cdn/shop/products/FBQ209-GR_1.progressive.jpg,2026/7/9,fall,artificial plants
Silk Plants Direct Mum Spray - Lilac - Pack of 12,$152.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/mum-spray-lilac-pack-of-12-cll-946mshs,https://www.silkplantsdirect.com/cdn/shop/products/HSM649-LL_1_2e6b4371-0555-4809-98e6-6eb75b4517ce.progressive.jpg,2026/7/9,fall,artificial plants
"Silk Plants Direct Peony, Rose, Dahlia, Rose Hip - Flame Coral - Pack of 1",$231.99 ,silk plants direct,https://www.silkplantsdirect.com/collections/fall-flowers-autumn-florals/products/peony-rose-dahlia-rose-hip-flame-coral-pack-of-1-coc-lf-080xfls,https://www.silkplantsdirect.com/cdn/shop/products/LFX080-FL-CO.progressive.jpg,2026/7/9,fall,artificial plants
