Name,Price,Store Name,Product Link,Main Img Link,Date,Season,Category
Pumpkins & Berries Autumn Centerpiece,$149.00,petals,https://petals.com/pumpkins-berries-autumn-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6094/6881/flb247-na__92112.1630030269.jpg?c=1,2026/7/9,fall,artificial plants
"Mums, Cosmos & Daisies Silk Flower Autumn Centerpiece",$185.00,petals,https://petals.com/mums-cosmos-daisies-silk-flower-autumn-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6535/9199/flb159-mp__04879.1723589739.jpg?c=1,2026/7/9,fall,artificial plants
Autumn Hydrangea & Black-Eyed Susan Faux Flower Centerpiece,$219.00,petals,https://petals.com/autumn-hydrangea-black-eyed-susan-faux-flower-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6479/9049/flb998-na__04951.1691209005.jpg?c=1,2026/7/9,fall,artificial plants
Autumn Fireworks Silk Flower Arrangement,$219.00,petals,https://petals.com/autumn-fireworks-silk-flower-arrangement/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6538/9207/flc157-mp__47773.1723590185.jpg?c=1,2026/7/9,fall,artificial plants
Harvest Berries & Pinecones Artificial Autumn Wreath,$79.00,petals,https://petals.com/harvest-berries-pinecones-artificial-autumn-wreath/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6541/9225/wra304-na__99970.1723591663.jpg?c=1,2026/7/9,fall,artificial plants
Harvest Berries & Pinecones Artificial Autumn Teardrop,$59.00,petals,https://petals.com/harvest-berries-pinecones-artificial-autumn-teardrop/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6542/9231/wra305-na__58270.1723650786.jpg?c=1,2026/7/9,fall,artificial plants
Warm Days of Fall Silk Flower Centerpiece,$195.00,petals,https://petals.com/warm-days-of-fall-silk-flower-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6537/9204/flb163-na__47585.1723589823.jpg?c=1,2026/7/9,fall,artificial plants
Autumn Garden Silk Flower Centerpiece,$219.00,petals,https://petals.com/autumn-garden-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6280/8077/flb327-mp__42450.1659016134.jpg?c=1,2026/7/9,fall,artificial plants
Autumn Glory Faux Foliage Design,$169.00,petals,https://petals.com/autumn-glory-faux-foliage-design/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6096/6889/flc970-na__00850.1630032196.jpg?c=1,2026/7/9,fall,artificial plants
"Alstromeria, Rose & Mum Silk Flower Centerpiece",$195.00,petals,https://petals.com/alstromeria-rose-mum-silk-flower-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5528/6092/flb917-mp_zoom__42032.1619268940.jpg?c=1,2026/7/9,fall,artificial plants
Tuscan Buffet Silk Centerpiece,$279.00,petals,https://petals.com/tuscan-buffet-silk-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5415/6016/flb475-na_zoom__36678.1619268875.jpg?c=1,2026/7/9,fall,artificial plants
Sunflower & Zinnia Pint Jar Artificial Autumn Accent,$69.00,petals,https://petals.com/sunflower-zinnia-pint-jar-artificial-autumn-accent/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5339/5967/fla914-mp_zoom__50010.1619268830.jpg?c=1,2026/7/9,fall,artificial plants
Jr. Tuscan Buffet Silk Centerpiece,$199.00,petals,https://petals.com/jr.-tuscan-buffet-silk-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5419/6018/flb475-na_zoom__29338.1619268877.jpg?c=1,2026/7/9,fall,artificial plants
Mixed Silk Flower Bouquet,$209.00,petals,https://petals.com/mixed-silk-flower-bouquet/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5454/6040/flb717-mp_enlarge__18398.1619268897.jpg?c=1,2026/7/9,fall,artificial plants
Double Croton Silk Floor Plant,$219.00,petals,https://petals.com/double-croton-silk-floor-plant/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5689/9434/pla328-na__63895.1766635677.jpg?c=1,2026/7/9,fall,artificial plants
Country Sunflowers Silk Flower Arrangement,$59.5,petals,https://petals.com/country-sunflowers-silk-flower-arrangement/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5503/6071/flb854-ye_zoom__44251.1661446210.jpg?c=1,2026/7/9,fall,artificial plants
Coastal Grass Silk Planter,$185.00,petals,https://petals.com/coastal-grass-silk-planter/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5693/7049/pla350-na__84342.1649283458.jpg?c=1,2026/7/9,fall,artificial plants
5' Japanese Maple Silk Tree,$139.00,petals,https://petals.com/5-japanese-maple-silk-tree/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5823/6584/trm312-05_zoom__93817.1619269404.jpg?c=1,2026/7/9,fall,artificial plants
Pumpkin Harvest Faux Flower Centerpiece,$99.00,petals,https://petals.com/pumpkin-harvest-faux-flower-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6536/9201/flb160-na__66787.1723589663.jpg?c=1,2026/7/9,fall,artificial plants
Pumpkins & Berries Autumn Wreath,$109.00,petals,https://petals.com/pumpkins-berries-autumn-wreath/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6116/6934/wra243-na__96683.1632195426.jpg?c=1,2026/7/9,fall,artificial plants
"Poppy, Tiger Lily & Climbing Rose Faux Flower Centerpiece",$219.00,petals,https://petals.com/poppy-tiger-lily-climbing-rose-faux-flower-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6641/9497/flb297-mp-__11420.1774881452.jpg?c=1,2026/7/9,fall,artificial plants
"Hydrangea, Lily & Rose Silk Flower Autumn Centerpiece",$249.00,petals,https://petals.com/hydrangea-lily-rose-silk-flower-autumn-centerpiece/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/6282/8122/flb289-mp__55430.1660766274.jpg?c=1,2026/7/9,fall,artificial plants
Orchid & Calla Lily Centerpiece Artificial Flower Arrangement,$279.00,petals,https://petals.com/orchid-calla-lily-centerpiece-artificial-flower-arrangement/,https://cdn11.bigcommerce.com/s-r932bs4ubb/images/stencil/1280x1280/products/5435/6028/flb603-na_zoom__01909.1619268885.jpg?c=1,2026/7/9,fall,artificial plants
